group	group_annotation	lrt_pvalue	fdr	log10p	beta	af	genome	gene_id	contig	start	end	strand	gene_name	product	row_num	hgt_side	hgt_mag	hgt_contig	hgt_start	hgt_end	overlap_bp	gene_overlap_fraction	hgt_overlap_fraction	MAG_1	MAG_2	Sequence_query	Sequence_subject	species_pair	individual_1	individual_2	Person	within_cohort	Identity	Length	plasmid1	plamids2	plasmid
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B09.unicycler	CPHFGP_05730	8	58259	58744	-		Phage portal protein	46130	MAG_2	IBD-P02_B09	8	55959	60623	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_B09	GA-D-02_E05_99_1_4665	IBD-P02_B09_8_55959_60623	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B09.unicycler	CPHFGP_05730	8	58259	58744	-		Phage portal protein	51676	MAG_1	IBD-P02_B09	8	55959	60639	486	1.000000	0.103824	IBD-P02_B09	N7F13S5R21_NZ-BAC-4_E01	IBD-P02_B09_8_55959_60639	N7F13S5R21_NZ-BAC-4_E01_68_4683_3	32_1-44_1	p047	p047	within	RISEUP	100.0	4681	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B09.unicycler	CPHFGP_05730	8	58259	58744	-		Phage portal protein	51743	MAG_1	IBD-P02_B09	8	55959	60633	486	1.000000	0.103957	IBD-P02_B09	N7F65S5R51_AG-01_C05	IBD-P02_B09_8_55959_60633	N7F65S5R51_AG-01_C05_72_1_4675	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B09.unicycler	CPHFGP_05730	8	58259	58744	-		Phage portal protein	51763	MAG_1	IBD-P02_B09	8	55959	60634	486	1.000000	0.103935	IBD-P02_B09	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_B09_8_55959_60634	N7F13S5R17_NZ-BAC-4_A01_72_4676_1	32_1-44_1	p047	p047	within	RISEUP	100.0	4676	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B10.unicycler	CNAIGN_21140	45	1890	2375	+		Phage portal protein	6035	MAG_2	IBD-P02_B10	45	1	4675	486	1.000000	0.103957	BP-1_IBD-013_E03	IBD-P02_B10	BP-1_IBD-013_E03_66_1_4675	IBD-P02_B10_45_1_4675	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B10.unicycler	CNAIGN_21140	45	1890	2375	+		Phage portal protein	37193	MAG_2	IBD-P02_B10	45	1	4675	486	1.000000	0.103957	BP-3_IBD-018_G11	IBD-P02_B10	BP-3_IBD-018_G11_88_2_4676	IBD-P02_B10_45_4675_1	32_1-44_1	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B10.unicycler	CNAIGN_21140	45	1890	2375	+		Phage portal protein	45750	MAG_2	IBD-P02_B10	45	11	4675	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_B10	GA-D-02_E05_99_1_4665	IBD-P02_B10_45_4675_11	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B10.unicycler	CNAIGN_21140	45	1890	2375	+		Phage portal protein	51657	MAG_1	IBD-P02_B10	45	1	4675	486	1.000000	0.103957	IBD-P02_B10	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_B10_45_1_4675	N7F13S5R17_NZ-BAC-4_A01_72_2_4676	32_1-44_1	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B10.unicycler	CNAIGN_21140	45	1890	2375	+		Phage portal protein	51664	MAG_1	IBD-P02_B10	45	1	4675	486	1.000000	0.103957	IBD-P02_B10	N7F65S5R51_AG-01_C05	IBD-P02_B10_45_1_4675	N7F65S5R51_AG-01_C05_72_4675_1	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B10.unicycler	CNAIGN_21140	45	1890	2375	+		Phage portal protein	51735	MAG_1	IBD-P02_B10	45	1	4675	486	1.000000	0.103957	IBD-P02_B10	N7F13S5R21_NZ-BAC-4_E01	IBD-P02_B10_45_1_4675	N7F13S5R21_NZ-BAC-4_E01_68_9_4683	32_1-44_1	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_B10.unicycler	CNAIGN_21140	45	1890	2375	+		Phage portal protein	51841	MAG_1	IBD-P02_B10	45	1	4675	486	1.000000	0.103957	IBD-P02_B10	N7F65S5R50_AG-01_B05	IBD-P02_B10_45_1_4675	N7F65S5R50_AG-01_B05_47_32233_36907	32_1-44_1	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C09.unicycler	ACCOGF_00825	2	73980	74465	-		Phage portal protein	6096	MAG_2	IBD-P02_C09	2	71680	76354	486	1.000000	0.103957	BP-1_IBD-013_E03	IBD-P02_C09	BP-1_IBD-013_E03_66_1_4675	IBD-P02_C09_2_76354_71680	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C09.unicycler	ACCOGF_00825	2	73980	74465	-		Phage portal protein	37156	MAG_2	IBD-P02_C09	2	71679	76358	486	1.000000	0.103846	BP-3_IBD-018_G11	IBD-P02_C09	BP-3_IBD-018_G11_88_1_4680	IBD-P02_C09_2_71679_76358	32_1-44_1	p047	p047	within	RISEUP	100.0	4680	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C09.unicycler	ACCOGF_00825	2	73980	74465	-		Phage portal protein	45771	MAG_2	IBD-P02_C09	2	71680	76344	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_C09	GA-D-02_E05_99_1_4665	IBD-P02_C09_2_71680_76344	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C09.unicycler	ACCOGF_00825	2	73980	74465	-		Phage portal protein	51981	MAG_1	IBD-P02_C09	2	71679	76355	486	1.000000	0.103913	IBD-P02_C09	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_C09_2_71679_76355	N7F13S5R17_NZ-BAC-4_A01_72_4677_1	32_1-44_1	p047	p047	within	RISEUP	100.0	4677	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C09.unicycler	ACCOGF_00825	2	73980	74465	-		Phage portal protein	52054	MAG_1	IBD-P02_C09	2	71679	76358	486	1.000000	0.103846	IBD-P02_C09	N7F13S5R21_NZ-BAC-4_E01	IBD-P02_C09_2_71679_76358	N7F13S5R21_NZ-BAC-4_E01_68_4684_5	32_1-44_1	p047	p047	within	RISEUP	100.0	4680	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C09.unicycler	ACCOGF_00825	2	73980	74465	-		Phage portal protein	52212	MAG_1	IBD-P02_C09	2	71680	76354	486	1.000000	0.103957	IBD-P02_C09	N7F65S5R51_AG-01_C05	IBD-P02_C09_2_71680_76354	N7F65S5R51_AG-01_C05_72_1_4675	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C10.unicycler	OFNLFD_14085	13	43309	43794	+		Phage portal protein	6009	MAG_2	IBD-P02_C10	13	41420	46094	486	1.000000	0.103957	BP-1_IBD-013_E03	IBD-P02_C10	BP-1_IBD-013_E03_66_1_4675	IBD-P02_C10_13_41420_46094	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C10.unicycler	OFNLFD_14085	13	43309	43794	+		Phage portal protein	37161	MAG_2	IBD-P02_C10	13	41414	46095	486	1.000000	0.103802	BP-3_IBD-018_G11	IBD-P02_C10	BP-3_IBD-018_G11_88_1_4682	IBD-P02_C10_13_46095_41414	32_1-44_1	p047	p047	within	RISEUP	100.0	4682	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C10.unicycler	OFNLFD_14085	13	43309	43794	+		Phage portal protein	46085	MAG_2	IBD-P02_C10	13	41430	46094	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_C10	GA-D-02_E05_99_1_4665	IBD-P02_C10_13_46094_41430	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C10.unicycler	OFNLFD_14085	13	43309	43794	+		Phage portal protein	52029	MAG_1	IBD-P02_C10	13	41420	46094	486	1.000000	0.103957	IBD-P02_C10	N7F65S5R51_AG-01_C05	IBD-P02_C10_13_41420_46094	N7F65S5R51_AG-01_C05_72_4675_1	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C10.unicycler	OFNLFD_14085	13	43309	43794	+		Phage portal protein	52175	MAG_1	IBD-P02_C10	13	41419	46095	486	1.000000	0.103913	IBD-P02_C10	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_C10_13_41419_46095	N7F13S5R17_NZ-BAC-4_A01_72_1_4677	32_1-44_1	p047	p047	within	RISEUP	100.0	4677	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_C10.unicycler	OFNLFD_14085	13	43309	43794	+		Phage portal protein	52198	MAG_1	IBD-P02_C10	13	41414	46095	486	1.000000	0.103802	IBD-P02_C10	N7F13S5R21_NZ-BAC-4_E01	IBD-P02_C10_13_41414_46095	N7F13S5R21_NZ-BAC-4_E01_68_3_4684	32_1-44_1	p047	p047	within	RISEUP	100.0	4682	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_D09.unicycler	PGOMLP_01065	4	42488	42973	+		Phage portal protein	5979	MAG_2	IBD-P02_D09	4	40599	45273	486	1.000000	0.103957	BP-1_IBD-013_E03	IBD-P02_D09	BP-1_IBD-013_E03_66_1_4675	IBD-P02_D09_4_40599_45273	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_D09.unicycler	PGOMLP_01065	4	42488	42973	+		Phage portal protein	46004	MAG_2	IBD-P02_D09	4	40609	45273	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_D09	GA-D-02_E05_99_1_4665	IBD-P02_D09_4_45273_40609	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_D09.unicycler	PGOMLP_01065	4	42488	42973	+		Phage portal protein	52343	MAG_1	IBD-P02_D09	4	40598	45274	486	1.000000	0.103913	IBD-P02_D09	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_D09_4_40598_45274	N7F13S5R17_NZ-BAC-4_A01_72_1_4677	32_1-44_1	p047	p047	within	RISEUP	100.0	4677	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_D10.unicycler	KDNDID_18170	37	42453	42938	+		Phage portal protein	6016	MAG_2	IBD-P02_D10	37	40564	45238	486	1.000000	0.103957	BP-1_IBD-013_E03	IBD-P02_D10	BP-1_IBD-013_E03_66_1_4675	IBD-P02_D10_37_40564_45238	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_D10.unicycler	KDNDID_18170	37	42453	42938	+		Phage portal protein	37244	MAG_2	IBD-P02_D10	37	40558	45238	486	1.000000	0.103824	BP-3_IBD-018_G11	IBD-P02_D10	BP-3_IBD-018_G11_88_2_4682	IBD-P02_D10_37_45238_40558	32_1-44_1	p047	p047	within	RISEUP	100.0	4681	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_D10.unicycler	KDNDID_18170	37	42453	42938	+		Phage portal protein	45919	MAG_2	IBD-P02_D10	37	40574	45238	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_D10	GA-D-02_E05_99_1_4665	IBD-P02_D10_37_45238_40574	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_D10.unicycler	KDNDID_18170	37	42453	42938	+		Phage portal protein	52265	MAG_1	IBD-P02_D10	37	40564	45238	486	1.000000	0.103957	IBD-P02_D10	N7F65S5R51_AG-01_C05	IBD-P02_D10_37_40564_45238	N7F65S5R51_AG-01_C05_72_4675_1	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_D10.unicycler	KDNDID_18170	37	42453	42938	+		Phage portal protein	52266	MAG_1	IBD-P02_D10	37	40563	45238	486	1.000000	0.103935	IBD-P02_D10	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_D10_37_40563_45238	N7F13S5R17_NZ-BAC-4_A01_72_1_4676	32_1-44_1	p047	p047	within	RISEUP	100.0	4676	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_D10.unicycler	KDNDID_18170	37	42453	42938	+		Phage portal protein	52313	MAG_1	IBD-P02_D10	37	40558	45238	486	1.000000	0.103824	IBD-P02_D10	N7F13S5R21_NZ-BAC-4_E01	IBD-P02_D10_37_40558_45238	N7F13S5R21_NZ-BAC-4_E01_68_3_4683	32_1-44_1	p047	p047	within	RISEUP	100.0	4681	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E09.unicycler	HBOIAC_12880	32	43259	43744	+		Phage portal protein	6085	MAG_2	IBD-P02_E09	32	41372	46044	486	1.000000	0.104002	BP-1_IBD-013_E03	IBD-P02_E09	BP-1_IBD-013_E03_66_3_4675	IBD-P02_E09_32_41372_46044	32_1-44_3	p047	p047	within	RISEUP	100.0	4673	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E09.unicycler	HBOIAC_12880	32	43259	43744	+		Phage portal protein	37215	MAG_2	IBD-P02_E09	32	41372	46044	486	1.000000	0.104002	BP-3_IBD-018_G11	IBD-P02_E09	BP-3_IBD-018_G11_88_2_4674	IBD-P02_E09_32_46044_41372	32_1-44_1	p047	p047	within	RISEUP	100.0	4673	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E09.unicycler	HBOIAC_12880	32	43259	43744	+		Phage portal protein	46049	MAG_2	IBD-P02_E09	32	41380	46044	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_E09	GA-D-02_E05_99_1_4665	IBD-P02_E09_32_46044_41380	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E09.unicycler	HBOIAC_12880	32	43259	43744	+		Phage portal protein	52692	MAG_1	IBD-P02_E09	32	41372	46044	486	1.000000	0.104002	IBD-P02_E09	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_E09_32_41372_46044	N7F13S5R17_NZ-BAC-4_A01_72_4_4676	32_1-44_1	p047	p047	within	RISEUP	100.0	4673	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E10.unicycler	HGHPMN_21050	49	2301	2786	-		Phage portal protein	5978	MAG_2	IBD-P02_E10	49	1	4675	486	1.000000	0.103957	BP-1_IBD-013_E03	IBD-P02_E10	BP-1_IBD-013_E03_66_1_4675	IBD-P02_E10_49_4675_1	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E10.unicycler	HGHPMN_21050	49	2301	2786	-		Phage portal protein	37163	MAG_2	IBD-P02_E10	49	1	4675	486	1.000000	0.103957	BP-3_IBD-018_G11	IBD-P02_E10	BP-3_IBD-018_G11_88_2_4676	IBD-P02_E10_49_1_4675	32_1-44_1	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E10.unicycler	HGHPMN_21050	49	2301	2786	-		Phage portal protein	45857	MAG_2	IBD-P02_E10	49	1	4665	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_E10	GA-D-02_E05_99_1_4665	IBD-P02_E10_49_1_4665	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E10.unicycler	HGHPMN_21050	49	2301	2786	-		Phage portal protein	52443	MAG_1	IBD-P02_E10	49	1	4675	486	1.000000	0.103957	IBD-P02_E10	N7F65S5R51_AG-01_C05	IBD-P02_E10_49_1_4675	N7F65S5R51_AG-01_C05_72_1_4675	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E10.unicycler	HGHPMN_21050	49	2301	2786	-		Phage portal protein	52461	MAG_1	IBD-P02_E10	49	1	4675	486	1.000000	0.103957	IBD-P02_E10	N7F65S5R50_AG-01_B05	IBD-P02_E10_49_1_4675	N7F65S5R50_AG-01_B05_47_36907_32233	32_1-44_1	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E10.unicycler	HGHPMN_21050	49	2301	2786	-		Phage portal protein	52522	MAG_1	IBD-P02_E10	49	1	4675	486	1.000000	0.103957	IBD-P02_E10	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_E10_49_1_4675	N7F13S5R17_NZ-BAC-4_A01_72_4676_2	32_1-44_1	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_E10.unicycler	HGHPMN_21050	49	2301	2786	-		Phage portal protein	52568	MAG_1	IBD-P02_E10	49	1	4675	486	1.000000	0.103957	IBD-P02_E10	N7F13S5R21_NZ-BAC-4_E01	IBD-P02_E10_49_1_4675	N7F13S5R21_NZ-BAC-4_E01_68_4683_9	32_1-44_1	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F09.unicycler	KINFEC_01630	4	43463	43948	+		Phage portal protein	6123	MAG_2	IBD-P02_F09	4	41574	46248	486	1.000000	0.103957	BP-1_IBD-013_E03	IBD-P02_F09	BP-1_IBD-013_E03_66_1_4675	IBD-P02_F09_4_41574_46248	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F09.unicycler	KINFEC_01630	4	43463	43948	+		Phage portal protein	37149	MAG_2	IBD-P02_F09	4	41568	46249	486	1.000000	0.103802	BP-3_IBD-018_G11	IBD-P02_F09	BP-3_IBD-018_G11_88_1_4682	IBD-P02_F09_4_46249_41568	32_1-44_1	p047	p047	within	RISEUP	100.0	4682	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F09.unicycler	KINFEC_01630	4	43463	43948	+		Phage portal protein	46017	MAG_2	IBD-P02_F09	4	41584	46248	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_F09	GA-D-02_E05_99_1_4665	IBD-P02_F09_4_46248_41584	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F09.unicycler	KINFEC_01630	4	43463	43948	+		Phage portal protein	52877	MAG_1	IBD-P02_F09	4	41573	46249	486	1.000000	0.103913	IBD-P02_F09	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_F09_4_41573_46249	N7F13S5R17_NZ-BAC-4_A01_72_1_4677	32_1-44_1	p047	p047	within	RISEUP	100.0	4677	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F09.unicycler	KINFEC_01630	4	43463	43948	+		Phage portal protein	52887	MAG_1	IBD-P02_F09	4	41568	46249	486	1.000000	0.103802	IBD-P02_F09	N7F13S5R21_NZ-BAC-4_E01	IBD-P02_F09_4_41568_46249	N7F13S5R21_NZ-BAC-4_E01_68_3_4684	32_1-44_1	p047	p047	within	RISEUP	100.0	4682	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F09.unicycler	KINFEC_01630	4	43463	43948	+		Phage portal protein	52970	MAG_1	IBD-P02_F09	4	41574	46248	486	1.000000	0.103957	IBD-P02_F09	N7F65S5R51_AG-01_C05	IBD-P02_F09_4_41574_46248	N7F65S5R51_AG-01_C05_72_4675_1	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F10.unicycler	IFKJLG_17685	26	1998	2483	+		Phage portal protein	6021	MAG_2	IBD-P02_F10	26	109	4783	486	1.000000	0.103957	BP-1_IBD-013_E03	IBD-P02_F10	BP-1_IBD-013_E03_66_1_4675	IBD-P02_F10_26_109_4783	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F10.unicycler	IFKJLG_17685	26	1998	2483	+		Phage portal protein	37258	MAG_2	IBD-P02_F10	26	103	4784	486	1.000000	0.103802	BP-3_IBD-018_G11	IBD-P02_F10	BP-3_IBD-018_G11_88_1_4682	IBD-P02_F10_26_4784_103	32_1-44_1	p047	p047	within	RISEUP	100.0	4682	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F10.unicycler	IFKJLG_17685	26	1998	2483	+		Phage portal protein	46021	MAG_2	IBD-P02_F10	26	119	4783	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_F10	GA-D-02_E05_99_1_4665	IBD-P02_F10_26_4783_119	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F10.unicycler	IFKJLG_17685	26	1998	2483	+		Phage portal protein	52754	MAG_1	IBD-P02_F10	26	108	4784	486	1.000000	0.103913	IBD-P02_F10	N7F13S5R17_NZ-BAC-4_A01	IBD-P02_F10_26_108_4784	N7F13S5R17_NZ-BAC-4_A01_72_1_4677	32_1-44_1	p047	p047	within	RISEUP	100.0	4677	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F10.unicycler	IFKJLG_17685	26	1998	2483	+		Phage portal protein	52805	MAG_1	IBD-P02_F10	26	103	4784	486	1.000000	0.103802	IBD-P02_F10	N7F13S5R21_NZ-BAC-4_E01	IBD-P02_F10_26_103_4784	N7F13S5R21_NZ-BAC-4_E01_68_3_4684	32_1-44_1	p047	p047	within	RISEUP	100.0	4682	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_F10.unicycler	IFKJLG_17685	26	1998	2483	+		Phage portal protein	53007	MAG_1	IBD-P02_F10	26	109	4783	486	1.000000	0.103957	IBD-P02_F10	N7F65S5R51_AG-01_C05	IBD-P02_F10_26_109_4783	N7F65S5R51_AG-01_C05_72_4675_1	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_G09.unicycler	FPNAMO_01135	3	53108	53593	-		Phage portal protein	5983	MAG_2	IBD-P02_G09	3	50808	55482	486	1.000000	0.103957	BP-1_IBD-013_E03	IBD-P02_G09	BP-1_IBD-013_E03_66_1_4675	IBD-P02_G09_3_55482_50808	32_1-44_3	p047	p047	within	RISEUP	100.0	4675	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_G09.unicycler	FPNAMO_01135	3	53108	53593	-		Phage portal protein	37253	MAG_2	IBD-P02_G09	3	50807	55482	486	1.000000	0.103935	BP-3_IBD-018_G11	IBD-P02_G09	BP-3_IBD-018_G11_88_1_4676	IBD-P02_G09_3_50807_55482	32_1-44_1	p047	p047	within	RISEUP	100.0	4676	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_G09.unicycler	FPNAMO_01135	3	53108	53593	-		Phage portal protein	45759	MAG_2	IBD-P02_G09	3	50808	55472	486	1.000000	0.104180	GA-D-02_E05	IBD-P02_G09	GA-D-02_E05_99_1_4665	IBD-P02_G09_3_50808_55472	32_1-44_1	p047	p047	within	RISEUP	100.0	4665	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_G09.unicycler	FPNAMO_01135	3	53108	53593	-		Phage portal protein	53191	MAG_1	IBD-P02_G09	3	50807	55482	486	1.000000	0.103935	IBD-P02_G09	N7F13S5R21_NZ-BAC-4_E01	IBD-P02_G09_3_50807_55482	N7F13S5R21_NZ-BAC-4_E01_68_4684_9	32_1-44_1	p047	p047	within	RISEUP	100.0	4676	0	0	0
group_10714	Phage portal protein	1.24E-04	0.0107981	3.906578	4.96E+00	9.52E-02	IBD-P02_G09.unicycler	FPNAMO_01135	3	53108	53593	-		Phage portal protein	53450	MAG_1	IBD-P02_G09	3	50808	55486	486	1.000000	0.103868	IBD-P02_G09	N7F65S5R51_AG-01_C05	IBD-P02_G09_3_50808_55486	N7F65S5R51_AG-01_C05_72_1_4679	32_1-44_3	p047	p047	within	RISEUP	100.0	4679	0	0	0
