category,category_name,species_pair_name,species_pair,COG24_FUNCTION_ID,COG24_FUNCTION_NAME,n_row,n_individual,n_genome_pair,n_row_ibd0,n_individual_ibd0,n_genome_pair_ibd0,n_row_ibd1,n_individual_ibd1,n_genome_pair_ibd1,total_row,total_individual,total_genome_pair,total_row_ibd0,total_individual_ibd0,total_genome_pair_ibd0,total_row_ibd1,total_individual_ibd1,total_genome_pair_ibd1,prop_row,prop_individual,prop_genome_pair,prop_row_ibd0,prop_individual_ibd0,prop_genome_pair_ibd0,prop_row_ibd1,prop_individual_ibd1,prop_genome_pair_ibd1,ibd1_positive,ibd1_negative,ibd0_positive,ibd0_negative,fisher_or,fisher_p,fisher_or_haldane,log2_or_haldane,neglog10_p,fisher_q_bh,fisher_sig_bh,direction,label
H,Coenzyme transport and metabolism,Parabacteroides_distasonis | Bacteroides_uniformis,45_1-48_2,COG0294,Dihydropteroate synthase (FolP) (PDB:1AD1),445,1,445,0,0,0,445,1,445,4641,222,4641,2014.0,202.0,2014.0,2627.0,20.0,2627.0,0.0958845076492135,0.0045045045045045,0.0958845076492135,0.0,0.0,0.0,0.1693947468595356,0.05,0.1693947468595356,445,2182,0,2014,inf,3.4640212536466496e-118,822.4144329896907,9.683721773153717,117.46041945201463,7.066603357439166e-116,True,IBD_enriched,Parabacteroides_distasonis | Bacteroides_uniformis | COG0294
H,Coenzyme transport and metabolism,Parabacteroides_distasonis | Bacteroides_uniformis,45_1-48_2,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),1331,24,1331,294,19,294,1037,5,1037,4641,222,4641,2014.0,202.0,2014.0,2627.0,20.0,2627.0,0.2867916397328162,0.1081081081081081,0.2867916397328162,0.1459781529294935,0.094059405940594,0.1459781529294935,0.3947468595355919,0.25,0.3947468595355919,1037,1590,294,1720,3.815599195653104,7.455922330672644e-81,3.810867155313622,1.9301193174886566,80.12749862473348,7.605040777286097e-79,True,IBD_enriched,Parabacteroides_distasonis | Bacteroides_uniformis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_caccae | Parabacteroides_distasonis,43_1-45_1,COG0294,Dihydropteroate synthase (FolP) (PDB:1AD1),69,1,69,0,0,0,69,1,69,616,66,616,475.0,63.0,475.0,141.0,3.0,141.0,0.112012987012987,0.0151515151515151,0.112012987012987,0.0,0.0,0.0,0.4893617021276595,0.3333333333333333,0.4893617021276595,69,72,0,475,inf,5.360582708729254e-52,911.648275862069,9.832333513569136,51.27078799884629,3.645196241935893e-50,True,IBD_enriched,Bacteroides_caccae | Parabacteroides_distasonis | COG0294
H,Coenzyme transport and metabolism,Bacteroides_xylanisolvens | Bacteroides_uniformis,44_1-48_2,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),116,1,116,0,0,0,116,1,116,402,52,402,189.0,43.0,189.0,213.0,9.0,213.0,0.2885572139303483,0.0192307692307692,0.2885572139303483,0.0,0.0,0.0,0.5446009389671361,0.1111111111111111,0.5446009389671361,116,97,0,189,inf,1.3137640060542412e-41,452.85641025641024,8.822909869075762,40.881482640920204,6.7001964308766305e-40,True,IBD_enriched,Bacteroides_xylanisolvens | Bacteroides_uniformis | COG0156
H,Coenzyme transport and metabolism,Bacteroides_nordii | Parabacteroides_distasonis,37_1-45_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),32,1,32,0,0,0,32,1,32,235,20,235,193.0,17.0,193.0,42.0,3.0,42.0,0.1361702127659574,0.05,0.1361702127659574,0.0,0.0,0.0,0.7619047619047619,0.3333333333333333,0.7619047619047619,32,10,0,193,inf,4.724164701296364e-31,1197.857142857143,10.226240146394105,30.32567496973395,1.9274591981289167e-29,True,IBD_enriched,Bacteroides_nordii | Parabacteroides_distasonis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_caccae | Bacteroides_uniformis,43_1-48_2,COG0294,Dihydropteroate synthase (FolP) (PDB:1AD1),48,1,48,0,0,0,48,1,48,326,64,326,227.0,61.0,227.0,99.0,3.0,99.0,0.147239263803681,0.015625,0.147239263803681,0.0,0.0,0.0,0.4848484848484848,0.3333333333333333,0.4848484848484848,48,51,0,227,inf,5.3265026412177234e-30,428.49514563106794,8.743135050089968,29.273557853291912,1.811010898014026e-28,True,IBD_enriched,Bacteroides_caccae | Bacteroides_uniformis | COG0294
H,Coenzyme transport and metabolism,Bacteroides_fragilis | Parabacteroides_distasonis,32_1-45_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),75,2,75,75,2,75,0,0,0,1375,66,1375,693.0,55.0,693.0,682.0,11.0,682.0,0.0545454545454545,0.0303030303030303,0.0545454545454545,0.1082251082251082,0.0363636363636363,0.1082251082251082,0.0,0.0,0.0,0,682,75,618,0.0,7.544164639028029e-24,0.006001504014749048,-7.380460190155924,23.122388842402067,2.1985851233738827e-22,True,nonIBD_enriched,Bacteroides_fragilis | Parabacteroides_distasonis | COG0262
H,Coenzyme transport and metabolism,Bacteroides_caccae | Bacteroides_uniformis,43_1-48_2,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),123,2,123,48,1,48,75,1,75,326,64,326,227.0,61.0,227.0,99.0,3.0,99.0,0.3773006134969325,0.03125,0.3773006134969325,0.211453744493392,0.0163934426229508,0.211453744493392,0.7575757575757576,0.3333333333333333,0.7575757575757576,75,24,48,179,11.653645833333334,1.4177032144271856e-20,11.405217757205975,3.511622086845794,19.848414675942067,3.6151431967893233e-19,True,IBD_enriched,Bacteroides_caccae | Bacteroides_uniformis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_nordii | Parabacteroides_distasonis,37_1-45_1,COG0294,Dihydropteroate synthase (FolP) (PDB:1AD1),22,1,22,0,0,0,22,1,22,235,20,235,193.0,17.0,193.0,42.0,3.0,42.0,0.0936170212765957,0.05,0.0936170212765957,0.0,0.0,0.0,0.5238095238095238,0.3333333333333333,0.5238095238095238,22,20,0,193,inf,1.0929791468531566e-19,424.7560975609756,8.730490847856002,18.96138812395423,2.4774193995338214e-18,True,IBD_enriched,Bacteroides_nordii | Parabacteroides_distasonis | COG0294
H,Coenzyme transport and metabolism,Parabacteroides_distasonis | Phocaeicola_vulgatus,45_1-46_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),119,8,119,118,7,118,1,1,1,2990,168,2990,2093.0,155.0,2093.0,897.0,13.0,897.0,0.0397993311036789,0.0476190476190476,0.0397993311036789,0.0563784042044911,0.0451612903225806,0.0563784042044911,0.0011148272017837,0.0769230769230769,0.0011148272017837,1,896,118,1975,0.018680009079903147,9.581038394925742e-18,0.027893284008838875,-5.163938390067807,17.0185874194447,1.9545318325648514e-16,True,nonIBD_enriched,Parabacteroides_distasonis | Phocaeicola_vulgatus | COG0262
H,Coenzyme transport and metabolism,Parabacteroides_distasonis | Bacteroides_uniformis,45_1-48_2,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),41,10,41,41,10,41,0,0,0,4641,222,4641,2014.0,202.0,2014.0,2627.0,20.0,2627.0,0.00883430295195,0.045045045045045,0.00883430295195,0.0203574975173783,0.0495049504950495,0.0203574975173783,0.0,0.0,0.0,0,2627,41,1973,0.0,1.0821849263463655e-15,0.009049327662696456,-6.787973676303362,14.965698519608933,2.0069611361332595e-14,True,nonIBD_enriched,Parabacteroides_distasonis | Bacteroides_uniformis | COG0262
H,Coenzyme transport and metabolism,Bacteroides_ovatus | Bacteroides_uniformis,44_3-48_2,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),59,3,59,3,2,3,56,1,56,709,108,709,362.0,94.0,362.0,347.0,14.0,347.0,0.083215796897038,0.0277777777777777,0.083215796897038,0.0082872928176795,0.0212765957446808,0.0082872928176795,0.1613832853025936,0.0714285714285714,0.1613832853025936,56,291,3,359,23.028636884306987,3.147342450418828e-15,19.908600833129135,4.315319927596385,14.50205600057713,5.3504821657120076e-14,True,IBD_enriched,Bacteroides_ovatus | Bacteroides_uniformis | COG4206
H,Coenzyme transport and metabolism,Phocaeicola_vulgatus | Bacteroides_uniformis,46_1-48_2,COG1541,"Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family (PaaK) (PDB:2Y4O)",12,2,12,0,0,0,12,2,12,900,161,900,836.0,153.0,836.0,64.0,8.0,64.0,0.0133333333333333,0.0124223602484472,0.0133333333333333,0.0,0.0,0.0,0.1875,0.25,0.1875,12,52,0,836,inf,5.9957452982385774e-15,398.3333333333333,8.637832402146955,14.222156824442667,9.408708006466692e-14,True,IBD_enriched,Phocaeicola_vulgatus | Bacteroides_uniformis | COG1541
H,Coenzyme transport and metabolism,Parabacteroides_goldsteinii | Bacteroides_uniformis,20_1-48_2,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),22,2,22,1,1,1,21,1,21,287,40,287,185.0,37.0,185.0,102.0,3.0,102.0,0.0766550522648083,0.05,0.0766550522648083,0.0054054054054054,0.027027027027027,0.0054054054054054,0.2058823529411764,0.3333333333333333,0.2058823529411764,21,81,1,184,47.7037037037037,1.327664925529156e-09,32.4478527607362,5.020051105810261,8.876911517856085,1.934597462913913e-08,True,IBD_enriched,Parabacteroides_goldsteinii | Bacteroides_uniformis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Parabacteroides_distasonis,42_2-45_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),60,4,60,56,3,56,4,1,4,1254,96,1254,766.0,89.0,766.0,488.0,7.0,488.0,0.0478468899521531,0.0416666666666666,0.0478468899521531,0.0731070496083551,0.0337078651685393,0.0731070496083551,0.0081967213114754,0.1428571428571428,0.0081967213114754,4,484,56,710,0.10478158205430933,1.3273064849893824e-08,0.11679772048549275,-3.0979159771451763,7.877028783713521,1.80513681958556e-07,True,nonIBD_enriched,Bacteroides_thetaiotaomicron | Parabacteroides_distasonis | COG0262
H,Coenzyme transport and metabolism,Bacteroides_ovatus | Phocaeicola_vulgatus,44_3-46_1,COG1541,"Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family (PaaK) (PDB:2Y4O)",10,1,10,0,0,0,10,1,10,320,83,320,261.0,76.0,261.0,59.0,7.0,59.0,0.03125,0.0120481927710843,0.03125,0.0,0.0,0.0,0.1694915254237288,0.1428571428571428,0.1694915254237288,10,49,0,261,inf,2.3340227358541548e-08,110.93939393939394,6.793627938946092,7.631894917781691,2.9758789882140475e-07,True,IBD_enriched,Bacteroides_ovatus | Phocaeicola_vulgatus | COG1541
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Bacteroides_ovatus,42_2-44_3,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),10,1,10,0,0,0,10,1,10,182,61,182,139.0,56.0,139.0,43.0,5.0,43.0,0.0549450549450549,0.0163934426229508,0.0549450549450549,0.0,0.0,0.0,0.2325581395348837,0.2,0.2325581395348837,10,33,0,139,inf,2.24412037260355e-07,87.44776119402985,6.450349544150176,6.648953851624691,2.6929444471242602e-06,True,IBD_enriched,Bacteroides_thetaiotaomicron | Bacteroides_ovatus | COG4206
H,Coenzyme transport and metabolism,Parabacteroides_merdae | Parabacteroides_distasonis,26_2-45_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),17,3,17,17,3,17,0,0,0,1751,152,1751,743.0,137.0,743.0,1008.0,15.0,1008.0,0.0097087378640776,0.0197368421052631,0.0097087378640776,0.0228802153432032,0.0218978102189781,0.0228802153432032,0.0,0.0,0.0,0,1008,17,726,0.0,4.213998153093885e-07,0.020582194206388554,-5.602459397925086,6.375305659069948,4.7758645735064025e-06,True,nonIBD_enriched,Parabacteroides_merdae | Parabacteroides_distasonis | COG0262
H,Coenzyme transport and metabolism,Bacteroides_xylanisolvens | Bacteroides_uniformis,44_1-48_2,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),25,3,25,23,2,23,2,1,2,402,52,402,189.0,43.0,189.0,213.0,9.0,213.0,0.0621890547263681,0.0576923076923076,0.0621890547263681,0.1216931216931216,0.0465116279069767,0.1216931216931216,0.0093896713615023,0.1111111111111111,0.0093896713615023,2,211,23,166,0.06841129198433958,1.4370887172542569e-06,0.08374830239927569,-3.5777962428389625,5.842516420296769,1.5429794648414126e-05,True,nonIBD_enriched,Bacteroides_xylanisolvens | Bacteroides_uniformis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_nordii | Bacteroides_uniformis,37_1-48_2,COG0294,Dihydropteroate synthase (FolP) (PDB:1AD1),16,1,16,0,0,0,16,1,16,69,17,69,34.0,14.0,34.0,35.0,3.0,35.0,0.2318840579710145,0.0588235294117647,0.2318840579710145,0.0,0.0,0.0,0.4571428571428571,0.3333333333333333,0.4571428571428571,16,19,0,34,inf,3.2740175928244013e-06,58.38461538461539,5.867516357274374,5.484918991250885,3.2817424121771944e-05,True,IBD_enriched,Bacteroides_nordii | Bacteroides_uniformis | COG0294
H,Coenzyme transport and metabolism,Bacteroides_caccae | Bacteroides_stercoris,43_1-52_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),6,1,6,0,0,0,6,1,6,27,5,27,21.0,4.0,21.0,6.0,1.0,6.0,0.2222222222222222,0.2,0.2222222222222222,0.0,0.0,0.0,1.0,1.0,1.0,6,0,0,21,inf,3.378264247829465e-06,559.0,9.12670447284319,5.47130638292198,3.2817424121771944e-05,True,IBD_enriched,Bacteroides_caccae | Bacteroides_stercoris | COG0476
H,Coenzyme transport and metabolism,Bacteroides_nordii | Parabacteroides_distasonis,37_1-45_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),7,1,7,0,0,0,7,1,7,235,20,235,193.0,17.0,193.0,42.0,3.0,42.0,0.0297872340425531,0.05,0.0297872340425531,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,7,35,0,193,inf,3.7596086753815424e-06,81.7605633802817,6.3533332322482465,5.424857356925233,3.486182589899248e-05,True,IBD_enriched,Bacteroides_nordii | Parabacteroides_distasonis | COG0262
H,Coenzyme transport and metabolism,Phocaeicola_massiliensis | Bacteroides_uniformis,47_2-48_2,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),4,1,4,0,0,0,4,1,4,40,8,40,36.0,7.0,36.0,4.0,1.0,4.0,0.1,0.125,0.1,0.0,0.0,0.0,1.0,1.0,1.0,4,0,0,36,inf,1.0942116205274103e-05,657.0,9.35974956032233,4.960898677326661,9.33245093361123e-05,True,IBD_enriched,Phocaeicola_massiliensis | Bacteroides_uniformis | COG0262
H,Coenzyme transport and metabolism,Bacteroides_caccae | Bacteroides_ovatus,43_1-44_3,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),7,2,7,1,1,1,6,1,6,116,31,116,101.0,28.0,101.0,15.0,3.0,15.0,0.0603448275862069,0.064516129032258,0.0603448275862069,0.0099009900990099,0.0357142857142857,0.0099009900990099,0.4,0.3333333333333333,0.4,6,9,1,100,66.66666666666667,1.0979354039542623e-05,45.8421052631579,5.5186013951552795,4.959423210461025,9.33245093361123e-05,True,IBD_enriched,Bacteroides_caccae | Bacteroides_ovatus | COG0476
H,Coenzyme transport and metabolism,Bacteroides_nordii | Bacteroides_uniformis,37_1-48_2,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),30,3,30,6,1,6,24,2,24,69,17,69,34.0,14.0,34.0,35.0,3.0,35.0,0.4347826086956521,0.1764705882352941,0.4347826086956521,0.1764705882352941,0.0714285714285714,0.1764705882352941,0.6857142857142857,0.6666666666666666,0.6857142857142857,24,11,6,28,10.181818181818182,2.676442594838797e-05,9.341137123745819,3.223598184081845,4.572442067061832,0.00021839771573884585,True,IBD_enriched,Bacteroides_nordii | Bacteroides_uniformis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Parabacteroides_distasonis,42_2-45_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),21,1,21,21,1,21,0,0,0,1254,96,1254,766.0,89.0,766.0,488.0,7.0,488.0,0.0167464114832535,0.0104166666666666,0.0167464114832535,0.0274151436031331,0.0112359550561797,0.0274151436031331,0.0,0.0,0.0,0,488,21,745,0.0,4.07040429688393e-05,0.03549070481540549,-4.81641496438704,4.39036245190858,0.0003193701832939699,True,nonIBD_enriched,Bacteroides_thetaiotaomicron | Parabacteroides_distasonis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_xylanisolvens | Parabacteroides_distasonis,44_1-45_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),4,3,4,4,3,4,0,0,0,1326,62,1326,160.0,49.0,160.0,1166.0,13.0,1166.0,0.0030165912518853,0.0483870967741935,0.0030165912518853,0.025,0.0612244897959183,0.025,0.0,0.0,0.0,0,1166,4,156,0.0,0.00020505323000943607,0.01490689146068486,-6.067876746493893,3.6881333852927303,0.0015492910711824058,True,nonIBD_enriched,Bacteroides_xylanisolvens | Parabacteroides_distasonis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Bacteroides_xylanisolvens,42_2-44_1,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),13,1,13,0,0,0,13,1,13,69,17,69,30.0,12.0,30.0,39.0,5.0,39.0,0.1884057971014492,0.0588235294117647,0.1884057971014492,0.0,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333,13,26,0,30,inf,0.00030052251647712843,31.07547169811321,4.957704385163155,3.5221229831772987,0.0021895211914762214,True,IBD_enriched,Bacteroides_thetaiotaomicron | Bacteroides_xylanisolvens | COG0156
H,Coenzyme transport and metabolism,Bacteroides_fragilis | Bacteroides_uniformis,32_1-48_2,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),82,3,82,61,2,61,21,1,21,761,54,761,432.0,46.0,432.0,329.0,8.0,329.0,0.1077529566360052,0.0555555555555555,0.1077529566360052,0.1412037037037037,0.0434782608695652,0.1412037037037037,0.0638297872340425,0.125,0.0638297872340425,21,308,61,371,0.4146795827123696,0.0005842191619484044,0.42098536058294134,-1.2481580292479635,3.2334242025970177,0.00410967962198188,True,nonIBD_enriched,Bacteroides_fragilis | Bacteroides_uniformis | COG0262
H,Coenzyme transport and metabolism,Odoribacter_splanchnicus | Bacteroides_caccae,14_1-43_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),3,1,3,0,0,0,3,1,3,22,11,22,19.0,10.0,19.0,3.0,1.0,3.0,0.1363636363636363,0.0909090909090909,0.1363636363636363,0.0,0.0,0.0,1.0,1.0,1.0,3,0,0,19,inf,0.0006493506493506494,273.0,8.092757140919852,3.187520720836463,0.004415584415584415,True,IBD_enriched,Odoribacter_splanchnicus | Bacteroides_caccae | COG0476
H,Coenzyme transport and metabolism,Parabacteroides_distasonis | Phocaeicola_vulgatus,45_1-46_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),41,9,41,38,8,38,3,1,3,2990,168,2990,2093.0,155.0,2093.0,897.0,13.0,897.0,0.0137123745819398,0.0535714285714285,0.0137123745819398,0.018155757286192,0.0516129032258064,0.018155757286192,0.0033444816053511,0.0769230769230769,0.0033444816053511,3,894,38,2055,0.18147297774637938,0.0008293520574423999,0.20890289140708368,-2.259095634125268,3.081261073613923,0.005457671603814503,True,nonIBD_enriched,Parabacteroides_distasonis | Phocaeicola_vulgatus | COG0476
H,Coenzyme transport and metabolism,Bacteroides_caccae | Parabacteroides_distasonis,43_1-45_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),15,4,15,6,3,6,9,1,9,616,66,616,475.0,63.0,475.0,141.0,3.0,141.0,0.0243506493506493,0.0606060606060606,0.0243506493506493,0.0126315789473684,0.0476190476190476,0.0126315789473684,0.0638297872340425,0.3333333333333333,0.0638297872340425,9,132,6,469,5.329545454545454,0.001917486627793391,5.1788098693759075,2.3726205935057063,2.717267656059968,0.012223977252182867,True,IBD_enriched,Bacteroides_caccae | Parabacteroides_distasonis | COG0476
H,Coenzyme transport and metabolism,Bacteroides_caccae | Phocaeicola_vulgatus,43_1-46_1,COG0476,Molybdopterin or thiamine biosynthesis adenylyltransferase (ThiF) (PDB:1ZUD) (PUBMED:32239579),3,1,3,0,0,0,3,1,3,162,49,162,138.0,47.0,138.0,24.0,2.0,24.0,0.0185185185185185,0.0204081632653061,0.0185185185185185,0.0,0.0,0.0,0.125,0.5,0.125,3,21,0,138,inf,0.00291005291005291,45.093023255813954,5.494832333404695,2.536099114679,0.01798941798941799,True,IBD_enriched,Bacteroides_caccae | Phocaeicola_vulgatus | COG0476
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Bacteroides_xylanisolvens,42_2-44_1,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),13,2,13,1,1,1,12,1,12,69,17,69,30.0,12.0,30.0,39.0,5.0,39.0,0.1884057971014492,0.1176470588235294,0.1884057971014492,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.3076923076923077,0.2,0.3076923076923077,12,27,1,29,12.88888888888889,0.004383308665213582,8.93939393939394,3.1601770248907504,2.358197945983262,0.02626946139356826,True,IBD_enriched,Bacteroides_thetaiotaomicron | Bacteroides_xylanisolvens | COG0262
H,Coenzyme transport and metabolism,Bacteroides_thetaiotaomicron | Bacteroides_uniformis,42_2-48_2,COG0156,7-keto-8-aminopelargonate synthetase or related enzyme (BioF) (PDB:1BS0),11,2,11,3,1,3,8,1,8,417,98,417,289.0,90.0,289.0,128.0,8.0,128.0,0.026378896882494,0.0204081632653061,0.026378896882494,0.0103806228373702,0.0111111111111111,0.0103806228373702,0.0625,0.125,0.0625,8,120,3,286,6.355555555555555,0.004507015435171025,5.774155305275637,2.5296099117196786,2.34611095459862,0.02626946139356826,True,IBD_enriched,Bacteroides_thetaiotaomicron | Bacteroides_uniformis | COG0156
H,Coenzyme transport and metabolism,Bacteroides_cellulosilyticus | Bacteroides_ovatus,39_5-44_3,COG0262,Dihydrofolate reductase (FolA) (PDB:1DDR),1,1,1,0,0,0,1,1,1,90,27,90,89.0,26.0,89.0,1.0,1.0,1.0,0.0111111111111111,0.037037037037037,0.0111111111111111,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,89,inf,0.011111111111111112,537.0,9.068778277985412,1.9542425094393248,0.06296296296296296,False,IBD_enriched,Bacteroides_cellulosilyticus | Bacteroides_ovatus | COG0262
H,Coenzyme transport and metabolism,Alistipes_shahii | Bacteroides_ovatus,10_2-44_3,COG4206,Outer membrane cobalamin receptor protein BtuB (BtuB) (PDB:1NQE),4,1,4,0,0,0,4,1,4,91,24,91,58.0,19.0,58.0,33.0,5.0,33.0,0.0439560439560439,0.0416666666666666,0.0439560439560439,0.0,0.0,0.0,0.1212121212121212,0.2,0.1212121212121212,4,29,0,58,inf,0.015310532164464753,17.847457627118644,4.157646671663875,1.8150097138037713,0.08441482598785972,False,IBD_enriched,Alistipes_shahii | Bacteroides_ovatus | COG4206
