qseqid	Genome_file	Sample	Jay_ID	Jay_Species	Species	Cohort	secondary_cluster	skani_9999	skani_999	MGS_ID	person_id	Fullpath	subject_id	contig_id	contig_full_header	contig_depth	contig_circular	plasmid	plasmid_seq_name	plasmid_length	plasmid_topology	plasmid_n_genes	plasmid_genetic_code	plasmid_score	plasmid_fdr	plasmid_n_hallmarks	plasmid_marker_enrichment	plasmid_conjugation_genes	plasmid_amr_genes	contig_length	subject_start	subject_end	sstrand	pident	length	qlen	slen	qcov	tcov	qcovs	qstart	qend	sstart	send	evalue	bitscore	mismatch	gapopen	stitle
01_Module_A_4896bp_n29	IBIF-03_E10	IBIF-03_E10	IBIF-03_E10	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	5328	4022	p057	p057	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-03_E10.unicycler.fasta	IBIF-03_E10|contig000027|27	27	27 length=4896 depth=9.67x circular=true	9.67	true	0	IBIF-03_E10.unicycler_27	NA		NA	NA	NA	NA	NA	NA			4896	1	4896	plus	99.98	4896	4896	4896	1	1	100	1	4896	1	4896	0	8826	1	0	IBIF-03_E10|contig000027|27 27 length=4896 depth=9.67x circular=true
01_Module_A_4896bp_n29	IBIF-03_F12	IBIF-03_F12	IBIF-03_F12	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	5334	4023	p057	p057	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/IBIF-03_F12.unicycler.fasta	IBIF-03_F12|contig000117|117	117	117 length=4896 depth=12.85x circular=true	12.85	true	0	IBIF-03_F12.unicycler_117	NA		NA	NA	NA	NA	NA	NA			4896	1	4896	plus	99.98	4896	4896	4896	1	1	100	1	4896	1	4896	0	8826	1	0	IBIF-03_F12|contig000117|117 117 length=4896 depth=12.85x circular=true
01_Module_A_4896bp_n29	N7F04S5R69_NZ-BIF-5_E04	N7F04S5R69_NZ-BIF-5_E04	N7F04S5R69_NZ-BIF-5_E04	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	5541	4157	p076	p076	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F04S5R69_NZ-BIF-5_E04.unicycler.fasta	N7F04S5R69_NZ-BIF-5_E04|contig000042|42	42	42 length=4895 depth=8.58x circular=true	8.58	true	1	N7F04S5R69_NZ-BIF-5_E04.unicycler_42	4903	No terminal repeats	6	11	0.9995	4e-04	1	1.1845			4895	1	4895	plus	99.877	4896	4896	4895	1	1	100	1	4896	1	4895	0	8799	5	1	N7F04S5R69_NZ-BIF-5_E04|contig000042|42 42 length=4895 depth=8.58x circular=true
01_Module_A_4896bp_n29	N7F07S5R70_NZ-BIF-5_F07	N7F07S5R70_NZ-BIF-5_F07	N7F07S5R70_NZ-BIF-5_F07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6478	4794	LL56_A12_5263	LL56_A12_5263	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F07S5R70_NZ-BIF-5_F07.unicycler.fasta	N7F07S5R70_NZ-BIF-5_F07|contig000029|29	29	29 length=4896 depth=10.21x circular=true	10.21	true	1	N7F07S5R70_NZ-BIF-5_F07.unicycler_29	4938	No terminal repeats	10	11	0.9996	3e-04	1	6.4809			4896	1	4896	plus	99.939	4896	4896	4896	1	1	100	1	4896	1	4896	0	8817	3	0	N7F07S5R70_NZ-BIF-5_F07|contig000029|29 29 length=4896 depth=10.21x circular=true
01_Module_A_4896bp_n29	N7F14S5R01_NZ-BIF-3_A02	N7F14S5R01_NZ-BIF-3_A02	N7F14S5R01_NZ-BIF-3_A02	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	5542	4157	p076	p076	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F14S5R01_NZ-BIF-3_A02.unicycler.fasta	N7F14S5R01_NZ-BIF-3_A02|contig000041|41	41	41 length=4895 depth=6.69x circular=true	6.69	true	1	N7F14S5R01_NZ-BIF-3_A02.unicycler_41	4937	No terminal repeats	8	11	0.9996	4e-04	0	2.4095			4895	1	4895	plus	99.877	4896	4896	4895	1	1	100	1	4896	1	4895	0	8799	5	1	N7F14S5R01_NZ-BIF-3_A02|contig000041|41 41 length=4895 depth=6.69x circular=true
01_Module_A_4896bp_n29	N7F14S5R04_NZ-BIF-3_D02	N7F14S5R04_NZ-BIF-3_D02	N7F14S5R04_NZ-BIF-3_D02	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	6569	4863	p073	p073	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F14S5R04_NZ-BIF-3_D02.unicycler.fasta	N7F14S5R04_NZ-BIF-3_D02|contig000024|24	24	24 length=4897 depth=7.81x circular=true	7.81	true	1	N7F14S5R04_NZ-BIF-3_D02.unicycler_24	4969	No terminal repeats	8	11	0.9996	4e-04	0	3.4337			4897	1	4897	plus	99.98	4897	4896	4897	1	1	100	1	4896	1	4897	0	8824	0	1	N7F14S5R04_NZ-BIF-3_D02|contig000024|24 24 length=4897 depth=7.81x circular=true
01_Module_A_4896bp_n29	N7F16S5R68_NZ-BIF-4_D04	N7F16S5R68_NZ-BIF-4_D04	N7F16S5R68_NZ-BIF-4_D04	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	6090	4516	p067	p067	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F16S5R68_NZ-BIF-4_D04.unicycler.fasta	N7F16S5R68_NZ-BIF-4_D04|contig000042|42	42	42 length=4896 depth=9.46x circular=true	9.46	true	1	N7F16S5R68_NZ-BIF-4_D04.unicycler_42	4968	No terminal repeats	6	11	0.9931	5e-04	1	0.9672			4896	1	4896	plus	100	4896	4896	4896	1	1	100	1	4896	1	4896	0	8830	0	0	N7F16S5R68_NZ-BIF-4_D04|contig000042|42 42 length=4896 depth=9.46x circular=true
01_Module_A_4896bp_n29	N7F23S5R02_NZ-BIF-3_B11	N7F23S5R02_NZ-BIF-3_B11	N7F23S5R02_NZ-BIF-3_B11	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5055	3862	LL56_G12_5269	LL56_G12_5269	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F23S5R02_NZ-BIF-3_B11.unicycler.fasta	N7F23S5R02_NZ-BIF-3_B11|contig000021|21	21	21 length=4899 depth=6.41x circular=true	6.41	true	1	N7F23S5R02_NZ-BIF-3_B11.unicycler_21	4971	No terminal repeats	4	11	0.9996	4e-04	0	3.277			4899	1	4899	plus	99.857	4899	4896	4899	1	1	100	1	4896	1	4899	0	8802	4	1	N7F23S5R02_NZ-BIF-3_B11|contig000021|21 21 length=4899 depth=6.41x circular=true
01_Module_A_4896bp_n29	N7F24S5R04_NZ-BIF-3_D12	N7F24S5R04_NZ-BIF-3_D12	N7F24S5R04_NZ-BIF-3_D12	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	4893	3764	p038	p038	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F24S5R04_NZ-BIF-3_D12.unicycler.fasta	N7F24S5R04_NZ-BIF-3_D12|contig000037|37	37	37 length=4897 depth=6.98x circular=true	6.98	true	1	N7F24S5R04_NZ-BIF-3_D12.unicycler_37	4969	No terminal repeats	11	11	0.9996	3e-04	1	5.5384	MOBB		4897	1	4897	plus	99.898	4897	4896	4897	1	1	100	1	4896	1	4897	0	8806	4	1	N7F24S5R04_NZ-BIF-3_D12|contig000037|37 37 length=4897 depth=6.98x circular=true
01_Module_A_4896bp_n29	N7F24S5R07_NZ-BIF-3_G12	N7F24S5R07_NZ-BIF-3_G12	N7F24S5R07_NZ-BIF-3_G12	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	6574	4864	p073	p073	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F24S5R07_NZ-BIF-3_G12.unicycler.fasta	N7F24S5R07_NZ-BIF-3_G12|contig000023|23	23	23 length=4897 depth=9.06x circular=true	9.06	true	1	N7F24S5R07_NZ-BIF-3_G12.unicycler_23	4945	No terminal repeats	10	11	0.9997	3e-04	1	8.0511			4897	1	4897	plus	99.959	4897	4896	4897	1	1	100	1	4896	1	4897	0	8819	1	1	N7F24S5R07_NZ-BIF-3_G12|contig000023|23 23 length=4897 depth=9.06x circular=true
01_Module_A_4896bp_n29	N7F26S5R102_BBD-02_F02	N7F26S5R102_BBD-02_F02	N7F26S5R102_BBD-02_F02	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	6093	4517	p067	p067	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F26S5R102_BBD-02_F02.unicycler.fasta	N7F26S5R102_BBD-02_F02|contig000043|43	43	43 length=4896 depth=31.56x circular=true	31.56	true	1	N7F26S5R102_BBD-02_F02.unicycler_43	4968	No terminal repeats	6	11	0.9997	3e-04	0	3.4279			4896	1	4896	plus	100	4896	4896	4896	1	1	100	1	4896	1	4896	0	8830	0	0	N7F26S5R102_BBD-02_F02|contig000043|43 43 length=4896 depth=31.56x circular=true
01_Module_A_4896bp_n29	N7F26S5R29_GA-BL-11_E02	N7F26S5R29_GA-BL-11_E02	N7F26S5R29_GA-BL-11_E02	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5379	4059	LL13_C11_1147	LL13_C11_1147	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F26S5R29_GA-BL-11_E02.unicycler.fasta	N7F26S5R29_GA-BL-11_E02|contig000031|31	31	31 length=4896 depth=2.93x circular=true	2.93	true	1	N7F26S5R29_GA-BL-11_E02.unicycler_31	4936	No terminal repeats	4	11	0.9997	3e-04	1	5.1548			4896	1	4896	plus	99.98	4896	4896	4896	1	1	100	1	4896	1	4896	0	8826	1	0	N7F26S5R29_GA-BL-11_E02|contig000031|31 31 length=4896 depth=2.93x circular=true
01_Module_A_4896bp_n29	N7F26S5R30_GA-BL-11_F02	N7F26S5R30_GA-BL-11_F02	N7F26S5R30_GA-BL-11_F02	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5379	4059	LL13_C11_1147	LL13_C11_1147	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F26S5R30_GA-BL-11_F02.unicycler.fasta	N7F26S5R30_GA-BL-11_F02|contig000031|31	31	31 length=4896 depth=6.02x circular=true	6.02	true	1	N7F26S5R30_GA-BL-11_F02.unicycler_31	4968	No terminal repeats	5	11	0.9996	4e-04	0	1.7183			4896	1	4896	plus	99.98	4896	4896	4896	1	1	100	1	4896	1	4896	0	8826	1	0	N7F26S5R30_GA-BL-11_F02|contig000031|31 31 length=4896 depth=6.02x circular=true
01_Module_A_4896bp_n29	N7F26S5R32_GA-BL-11_H02	N7F26S5R32_GA-BL-11_H02	N7F26S5R32_GA-BL-11_H02	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5470	4125			/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F26S5R32_GA-BL-11_H02.unicycler.fasta	N7F26S5R32_GA-BL-11_H02|contig000021|21	21	21 length=4895 depth=7.35x circular=true	7.35	true	1	N7F26S5R32_GA-BL-11_H02.unicycler_21	4967	No terminal repeats	9	11	0.9996	4e-04	0	2.4381			4895	1	4895	plus	99.857	4896	4896	4895	1	1	100	1	4896	1	4895	0	8795	6	1	N7F26S5R32_GA-BL-11_H02|contig000021|21 21 length=4895 depth=7.35x circular=true
01_Module_A_4896bp_n29	N7F26S5R90_BBD-01_B02	N7F26S5R90_BBD-01_B02	N7F26S5R90_BBD-01_B02	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6797	5018	LL35_A02_3158	LL35_A02_3158	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F26S5R90_BBD-01_B02.unicycler.fasta	N7F26S5R90_BBD-01_B02|contig000019|19	19	19 length=4896 depth=8.52x circular=true	8.52	true	1	N7F26S5R90_BBD-01_B02.unicycler_19	4935	No terminal repeats	11	11	0.9996	3e-04	1	6.4809			4896	1	4896	plus	99.939	4896	4896	4896	1	1	100	1	4896	1	4896	0	8817	3	0	N7F26S5R90_BBD-01_B02|contig000019|19 19 length=4896 depth=8.52x circular=true
01_Module_A_4896bp_n29	N7F26S5R96_BBD-01_H02	N7F26S5R96_BBD-01_H02	N7F26S5R96_BBD-01_H02	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5023	3837	LL93_C07_8780	LL93_C07_8780	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F26S5R96_BBD-01_H02.unicycler.fasta	N7F26S5R96_BBD-01_H02|contig000037|37	37	37 length=4895 depth=12.60x circular=true	12.6	true	1	N7F26S5R96_BBD-01_H02.unicycler_37	4943	No terminal repeats	5	11	0.9993	4e-04	0	0.4675			4895	1	4895	plus	99.837	4896	4896	4895	1	1	100	1	4896	1	4895	0	8790	7	1	N7F26S5R96_BBD-01_H02|contig000037|37 37 length=4895 depth=12.60x circular=true
01_Module_A_4896bp_n29	N7F26S5R98_BBD-02_B02	N7F26S5R98_BBD-02_B02	N7F26S5R98_BBD-02_B02	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5330	4022	LL48_E01_4411	LL48_E01_4411	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F26S5R98_BBD-02_B02.unicycler.fasta	N7F26S5R98_BBD-02_B02|contig000031|31	31	31 length=4896 depth=11.53x circular=true	11.53	true	1	N7F26S5R98_BBD-02_B02.unicycler_31	2927	No terminal repeats	5	11	0.9996	3e-04	0	2.131			4896	1	4896	plus	99.98	4896	4896	4896	1	1	100	1	4896	1	4896	0	8826	1	0	N7F26S5R98_BBD-02_B02|contig000031|31 31 length=4896 depth=11.53x circular=true
01_Module_A_4896bp_n29	N7F27S5R22_GA-BL-12_F03	N7F27S5R22_GA-BL-12_F03	N7F27S5R22_GA-BL-12_F03	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6670	4924	LL17_D07_1503	LL17_D07_1503	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F27S5R22_GA-BL-12_F03.unicycler.fasta	N7F27S5R22_GA-BL-12_F03|contig000051|51	51	51 length=4896 depth=15.23x circular=true	15.23	true	1	N7F27S5R22_GA-BL-12_F03.unicycler_51	4937	No terminal repeats	4	11	0.9755	6e-04	0	0.8847			4896	1	4896	plus	99.959	4896	4896	4896	1	1	100	1	4896	1	4896	0	8821	2	0	N7F27S5R22_GA-BL-12_F03|contig000051|51 51 length=4896 depth=15.23x circular=true
01_Module_A_4896bp_n29	N7F27S5R23_GA-BL-12_G03	N7F27S5R23_GA-BL-12_G03	N7F27S5R23_GA-BL-12_G03	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6670	4924	LL17_D07_1503	LL17_D07_1503	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F27S5R23_GA-BL-12_G03.unicycler.fasta	N7F27S5R23_GA-BL-12_G03|contig000040|40	40	40 length=4896 depth=0.43x circular=true	0.43	true	1	N7F27S5R23_GA-BL-12_G03.unicycler_40	4918	No terminal repeats	11	11	0.9996	3e-04	1	6.4809			4896	1	4896	plus	99.959	4896	4896	4896	1	1	100	1	4896	1	4896	0	8821	2	0	N7F27S5R23_GA-BL-12_G03|contig000040|40 40 length=4896 depth=0.43x circular=true
01_Module_A_4896bp_n29	N7F28S5R19_GA-BL-12_C04	N7F28S5R19_GA-BL-12_C04	N7F28S5R19_GA-BL-12_C04	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5326	4021	LL48_E01_4411	LL48_E01_4411	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F28S5R19_GA-BL-12_C04.unicycler.fasta	N7F28S5R19_GA-BL-12_C04|contig000016|16	16	16 length=4896 depth=10.61x circular=true	10.61	true	1	N7F28S5R19_GA-BL-12_C04.unicycler_16	9451	No terminal repeats	12	11	0.9996	3e-04	1	7.4186	MOBB		4896	1	4896	plus	99.98	4896	4896	4896	1	1	100	1	4896	1	4896	0	8826	1	0	N7F28S5R19_GA-BL-12_C04|contig000016|16 16 length=4896 depth=10.61x circular=true
01_Module_A_4896bp_n29	N7F28S5R31_GA-BL-11_G04	N7F28S5R31_GA-BL-11_G04	N7F28S5R31_GA-BL-11_G04	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5040	3851	LL13_G07_1119	LL13_G07_1119	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F28S5R31_GA-BL-11_G04.unicycler.fasta	N7F28S5R31_GA-BL-11_G04|contig000026|26	26	26 length=4895 depth=16.47x circular=true	16.47	true	1	N7F28S5R31_GA-BL-11_G04.unicycler_26	4940	No terminal repeats	6	11	0.9996	3e-04	0	3.5223			4895	1	4895	plus	99.98	4896	4896	4895	1	1	100	1	4896	1	4895	0	8822	0	1	N7F28S5R31_GA-BL-11_G04|contig000026|26 26 length=4895 depth=16.47x circular=true
01_Module_A_4896bp_n29	N7F29S5R24_GA-BL-12_H05	N7F29S5R24_GA-BL-12_H05	N7F29S5R24_GA-BL-12_H05	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6431	4763	LL16_F05_1391	LL16_F05_1391	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F29S5R24_GA-BL-12_H05.unicycler.fasta	N7F29S5R24_GA-BL-12_H05|contig000022|22	22	22 length=4896 depth=7.88x circular=true	7.88	true	1	N7F29S5R24_GA-BL-12_H05.unicycler_22	4935	No terminal repeats	7	11	0.9996	4e-04	0	1.7183			4896	1	4896	plus	99.877	4896	4896	4896	1	1	100	1	4896	1	4896	0	8803	6	0	N7F29S5R24_GA-BL-12_H05|contig000022|22 22 length=4896 depth=7.88x circular=true
01_Module_A_4896bp_n29	N7F29S5R97_BBD-02_A05	N7F29S5R97_BBD-02_A05	N7F29S5R97_BBD-02_A05	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5790	4316	LL39_F11_3628	LL39_F11_3628	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F29S5R97_BBD-02_A05.unicycler.fasta	N7F29S5R97_BBD-02_A05|contig000020|20	20	20 length=4896 depth=7.75x circular=true	7.75	true	1	N7F29S5R97_BBD-02_A05.unicycler_20	4968	No terminal repeats	8	11	0.9996	3e-04	0	6.8731			4896	1	4896	plus	99.939	4896	4896	4896	1	1	100	1	4896	1	4896	0	8817	3	0	N7F29S5R97_BBD-02_A05|contig000020|20 20 length=4896 depth=7.75x circular=true
01_Module_A_4896bp_n29	N7F30S5R18_GA-BL-12_B06	N7F30S5R18_GA-BL-12_B06	N7F30S5R18_GA-BL-12_B06	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5277	3981	LL65_G04_6069	LL65_G04_6069	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F30S5R18_GA-BL-12_B06.unicycler.fasta	N7F30S5R18_GA-BL-12_B06|contig000032|32	32	32 length=4896 depth=8.92x circular=true	8.92	true	1	N7F30S5R18_GA-BL-12_B06.unicycler_32	4968	No terminal repeats	7	11	0.9983	4e-04	0	1.0505			4896	1	4896	plus	99.959	4896	4896	4896	1	1	100	1	4896	1	4896	0	8821	2	0	N7F30S5R18_GA-BL-12_B06|contig000032|32 32 length=4896 depth=8.92x circular=true
01_Module_A_4896bp_n29	N7F30S5R19_GA-BL-12_C06	N7F30S5R19_GA-BL-12_C06	N7F30S5R19_GA-BL-12_C06	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6479	4795	LL56_A12_5263	LL56_A12_5263	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F30S5R19_GA-BL-12_C06.unicycler.fasta	N7F30S5R19_GA-BL-12_C06|contig000026|26	26	26 length=4896 depth=9.91x circular=true	9.91	true	1	N7F30S5R19_GA-BL-12_C06.unicycler_26	4968	No terminal repeats	5	11	0.9996	4e-04	0	3.1137			4896	1	4896	plus	99.939	4896	4896	4896	1	1	100	1	4896	1	4896	0	8817	3	0	N7F30S5R19_GA-BL-12_C06|contig000026|26 26 length=4896 depth=9.91x circular=true
01_Module_A_4896bp_n29	N7F30S5R95_BBD-01_G06	N7F30S5R95_BBD-01_G06	N7F30S5R95_BBD-01_G06	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5257	3969	LL92_D05_8669	LL92_D05_8669	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F30S5R95_BBD-01_G06.unicycler.fasta	N7F30S5R95_BBD-01_G06|contig000025|25	25	25 length=4895 depth=12.82x circular=true	12.82	true	1	N7F30S5R95_BBD-01_G06.unicycler_25	4967	No terminal repeats	6	11	0.9997	3e-04	0	5.9728			4895	1	4895	plus	99.898	4896	4896	4895	1	1	100	1	4896	1	4895	0	8804	4	1	N7F30S5R95_BBD-01_G06|contig000025|25 25 length=4895 depth=12.82x circular=true
01_Module_A_4896bp_n29	N7F31S5R28_GA-BL-11_D07	N7F31S5R28_GA-BL-11_D07	N7F31S5R28_GA-BL-11_D07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5594	4186	LL92_F05_8671	LL92_F05_8671	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F31S5R28_GA-BL-11_D07.unicycler.fasta	N7F31S5R28_GA-BL-11_D07|contig000028|28	28	28 length=4895 depth=6.28x circular=true	6.28	true	1	N7F31S5R28_GA-BL-11_D07.unicycler_28	4967	No terminal repeats	6	11	0.9996	4e-04	0	3.1137			4895	1	4895	plus	99.837	4896	4896	4895	1	1	100	1	4896	1	4895	0	8790	7	1	N7F31S5R28_GA-BL-11_D07|contig000028|28 28 length=4895 depth=6.28x circular=true
01_Module_A_4896bp_n29	N7F31S5R29_GA-BL-11_E07	N7F31S5R29_GA-BL-11_E07	N7F31S5R29_GA-BL-11_E07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6785	5008			/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F31S5R29_GA-BL-11_E07.unicycler.fasta	N7F31S5R29_GA-BL-11_E07|contig000020|20	20	20 length=4896 depth=10.78x circular=true	10.78	true	1	N7F31S5R29_GA-BL-11_E07.unicycler_20	4968	No terminal repeats	7	11	0.9996	3e-04	0	3.4279			4896	1	4896	plus	99.98	4896	4896	4896	1	1	100	1	4896	1	4896	0	8826	1	0	N7F31S5R29_GA-BL-11_E07|contig000020|20 20 length=4896 depth=10.78x circular=true
01_Module_A_4896bp_n29	N7F31S5R92_BBD-01_D07	N7F31S5R92_BBD-01_D07	N7F31S5R92_BBD-01_D07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6868	5070	LL94_E05_8816	LL94_E05_8816	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F31S5R92_BBD-01_D07.unicycler.fasta	N7F31S5R92_BBD-01_D07|contig000032|32	32	32 length=4896 depth=13.95x circular=true	13.95	true	1	N7F31S5R92_BBD-01_D07.unicycler_32	4968	No terminal repeats	7	11	0.9997	3e-04	1	8.0438	t4cp1		4896	1	4896	plus	99.98	4896	4896	4896	1	1	100	1	4896	1	4896	0	8826	1	0	N7F31S5R92_BBD-01_D07|contig000032|32 32 length=4896 depth=13.95x circular=true
01_Module_A_4896bp_n29	N7F31S5R99_BBD-02_C07	N7F31S5R99_BBD-02_C07	N7F31S5R99_BBD-02_C07	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5766	4299	LL87_D07_8202	LL87_D07_8202	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F31S5R99_BBD-02_C07.unicycler.fasta	N7F31S5R99_BBD-02_C07|contig000044|44	44	44 length=4895 depth=11.13x circular=true	11.13	true	1	N7F31S5R99_BBD-02_C07.unicycler_44	4939	No terminal repeats	6	11	0.9996	4e-04	2	3.1658			4895	1	4895	plus	99.816	4896	4896	4895	1	1	100	1	4896	1	4895	0	8786	8	1	N7F31S5R99_BBD-02_C07|contig000044|44 44 length=4895 depth=11.13x circular=true
01_Module_A_4896bp_n29	N7F32S5R17_GA-BL-12_A08	N7F32S5R17_GA-BL-12_A08	N7F32S5R17_GA-BL-12_A08	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	6567	4863	p073	p073	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F32S5R17_GA-BL-12_A08.unicycler.fasta	N7F32S5R17_GA-BL-12_A08|contig000024|24	24	24 length=4897 depth=4.98x circular=true	4.98	true	1	N7F32S5R17_GA-BL-12_A08.unicycler_24	4937	No terminal repeats	7	11	0.9997	3e-04	0	6.3753			4897	1	4897	plus	99.98	4897	4896	4897	1	1	100	1	4896	1	4897	0	8824	0	1	N7F32S5R17_GA-BL-12_A08|contig000024|24 24 length=4897 depth=4.98x circular=true
01_Module_A_4896bp_n29	N7F33S5R101_BBD-02_E09	N7F33S5R101_BBD-02_E09	N7F33S5R101_BBD-02_E09	Bifidobacterium_longum	s__Bifidobacterium longum	RISEUP	338_1	6082	4513	p067	p067	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F33S5R101_BBD-02_E09.unicycler.fasta	N7F33S5R101_BBD-02_E09|contig000029|29	29	29 length=4896 depth=15.33x circular=true	15.33	true	0	N7F33S5R101_BBD-02_E09.unicycler_29	NA		NA	NA	NA	NA	NA	NA			4896	1	4896	plus	100	4896	4896	4896	1	1	100	1	4896	1	4896	0	8830	0	0	N7F33S5R101_BBD-02_E09|contig000029|29 29 length=4896 depth=15.33x circular=true
01_Module_A_4896bp_n29	N7F34S5R28_GA-BL-11_D10	N7F34S5R28_GA-BL-11_D10	N7F34S5R28_GA-BL-11_D10	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	5886	4381	LL82_E01_7675	LL82_E01_7675	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F34S5R28_GA-BL-11_D10.unicycler.fasta	N7F34S5R28_GA-BL-11_D10|contig000020|20	20	20 length=4896 depth=6.97x circular=true	6.97	true	1	N7F34S5R28_GA-BL-11_D10.unicycler_20	4912	No terminal repeats	7	11	0.9996	4e-04	1	2.603			4896	1	4896	plus	99.898	4896	4896	4896	1	1	100	1	4896	1	4896	0	8808	5	0	N7F34S5R28_GA-BL-11_D10|contig000020|20 20 length=4896 depth=6.97x circular=true
01_Module_A_4896bp_n29	N7F36S5R17_GA-BL-12_A12	N7F36S5R17_GA-BL-12_A12	N7F36S5R17_GA-BL-12_A12	Bifidobacterium_longum	s__Bifidobacterium longum	DAG3	338_1	6643	4915	LL94_B03_8867	LL94_B03_8867	/scratch/hb-tifn/Metagenome_data/2024_Jay_Strainatlas/genomes/N7F36S5R17_GA-BL-12_A12.unicycler.fasta	N7F36S5R17_GA-BL-12_A12|contig000035|35	35	35 length=4897 depth=0.36x circular=true	0.36	true	0	N7F36S5R17_GA-BL-12_A12.unicycler_35	NA		NA	NA	NA	NA	NA	NA			4897	1	4897	plus	99.898	4897	4896	4897	1	1	100	1	4896	1	4897	0	8806	4	1	N7F36S5R17_GA-BL-12_A12|contig000035|35 35 length=4897 depth=0.36x circular=true
