species	skani9999_kept_samples	gene	af	lrt_pvalue	fdr	beta	direction	in_hgt_region	hgt_gene_instances	hgt_rows	max_overlap_bp
Bacteroides_fragilis__32_1	126	G-PROTEIN-RECEP-F1-2 domain-containing protein	2.94E-01	2.83E-04	0.0140414	-3.33E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6106	8.25E-01	3.32E-04	0.0160132	-4.48E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6107	8.25E-01	3.32E-04	0.0160132	-4.48E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6385	1.43E-01	3.34E-04	0.0160132	2.73E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_4740	1.03E-01	3.41E-04	0.0161147	3.67E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Helix-turn-helix domain protein	1.27E-01	3.55E-04	0.0161147	3.69E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6672	1.27E-01	3.55E-04	0.0161147	3.69E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_2914	1.51E-01	3.55E-04	0.0161147	2.72E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7710	1.51E-01	3.55E-04	0.0161147	2.72E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6866	1.67E-01	3.71E-04	0.0166638	3.11E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_4191	7.06E-01	3.87E-04	0.0172013	-4.20E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1986	1.59E-01	4.04E-04	0.0177718	3.49E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1503	1.51E-01	4.32E-04	0.0188096	-7.55E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6108	8.25E-01	4.40E-04	0.0189644	-4.06E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	HK97 family phage prohead protease	1.67E-01	4.84E-04	0.0206523	3.79E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Cell filamentation protein Fic	1.67E-01	4.93E-04	0.020828	2.99E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_13223	9.52E-02	4.98E-04	0.020833	3.54E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_11539	1.43E-01	5.08E-04	0.0208427	5.35E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	btgB	1.43E-01	5.08E-04	0.0208427	5.35E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7142	2.38E-01	5.61E-04	0.0225829	-7.42E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_12536	2.38E-01	5.61E-04	0.0225829	-7.42E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7912	1.03E-01	5.67E-04	0.0226111	3.90E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_5414	2.46E-01	5.76E-04	0.0227573	3.29E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Putative exported transmembrane protein	1.03E-01	5.84E-04	0.0228617	3.93E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1501	8.49E-01	5.96E-04	0.0231194	7.78E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1210	8.73E-02	6.11E-04	0.0234877	3.55E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_2416	1.98E-01	6.25E-04	0.0235059	-3.07E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7801	1.98E-01	6.25E-04	0.0235059	-3.07E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7021	2.30E-01	6.28E-04	0.0235059	3.53E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	DUF1471 domain-containing protein	1.98E-01	6.54E-04	0.0239719	2.87E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_4504	8.73E-01	6.69E-04	0.0239719	7.84E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7966	1.19E-01	6.70E-04	0.0239719	-7.84E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7967	1.19E-01	6.70E-04	0.0239719	-7.84E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	TMP-3 domain-containing protein	1.67E-01	6.99E-04	0.0239719	3.56E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1209	8.73E-01	7.17E-04	0.0239719	-2.67E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_11903	1.03E-01	7.41E-04	0.0239719	4.25E+00	IBD	TRUE	7	63	957
Bacteroides_fragilis__32_1	126	HU family DNA-binding protein	1.03E-01	7.41E-04	0.0239719	4.25E+00	IBD	TRUE	7	63	321
Bacteroides_fragilis__32_1	126	group_512	3.81E-01	7.43E-04	0.0239719	2.09E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_20068	8.73E-02	7.61E-04	0.0239719	3.43E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_8764	8.73E-02	7.61E-04	0.0239719	3.43E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6917	8.73E-02	7.61E-04	0.0239719	3.43E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Alternative protein	1.03E-01	7.64E-04	0.0239719	3.77E+00	IBD	TRUE	14	31	183
Bacteroides_fragilis__32_1	126	group_8597	1.43E-01	7.80E-04	0.0239719	3.06E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_8363	7.94E-02	7.83E-04	0.0239719	4.18E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Low-density lipoprotein receptor domain class A	9.52E-02	7.89E-04	0.0239719	3.43E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_23579	9.52E-02	7.89E-04	0.0239719	3.43E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_5482	2.30E-01	8.26E-04	0.0239719	3.17E+00	IBD	TRUE	13	89	867
Bacteroides_fragilis__32_1	126	Antirestriction protein	1.11E-01	8.71E-04	0.0239719	3.71E+00	IBD	TRUE	2	7	399
Bacteroides_fragilis__32_1	126	group_15699	1.11E-01	8.71E-04	0.0239719	3.71E+00	IBD	TRUE	2	7	870
Bacteroides_fragilis__32_1	126	ATP-dependent serine protease	1.11E-01	8.71E-04	0.0239719	3.71E+00	IBD	TRUE	8	19	678
Bacteroides_fragilis__32_1	126	Rubredoxin-like domain-containing protein	1.11E-01	8.71E-04	0.0239719	3.71E+00	IBD	TRUE	8	19	237
Bacteroides_fragilis__32_1	126	group_1848	1.51E-01	8.85E-04	0.0239719	2.71E+00	IBD	TRUE	19	155	1248
Bacteroides_fragilis__32_1	126	PAAR motif protein	8.73E-02	9.06E-04	0.0239719	3.69E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_14653	8.73E-02	9.06E-04	0.0239719	3.69E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6648	8.73E-02	9.06E-04	0.0239719	3.69E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_2930	1.27E-01	9.17E-04	0.0239719	2.99E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_5302	4.21E-01	9.56E-04	0.0239719	2.59E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_8466	2.22E-01	9.64E-04	0.0239719	-2.54E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Kazal-like domain-containing protein	5.16E-01	9.66E-04	0.0239719	2.92E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1586	3.17E-01	9.76E-04	0.0239719	-2.15E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	btgA	3.65E-01	9.79E-04	0.0239719	2.53E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6748	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	21	115	855
Bacteroides_fragilis__32_1	126	group_10697	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	348
Bacteroides_fragilis__32_1	126	ATP-dependent Clp protease proteolytic subunit	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	1038
Bacteroides_fragilis__32_1	126	Terminase-6C domain-containing protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	1569
Bacteroides_fragilis__32_1	126	Phage Mu protein F like protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	1416
Bacteroides_fragilis__32_1	126	dsbC	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	300
Bacteroides_fragilis__32_1	126	Mu-like prophage protein gpG	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	633
Bacteroides_fragilis__32_1	126	group_10703	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	447
Bacteroides_fragilis__32_1	126	group_15683	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	465
Bacteroides_fragilis__32_1	126	Radical SAM protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	492
Bacteroides_fragilis__32_1	126	Ig-like domain-containing protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	561
Bacteroides_fragilis__32_1	126	DUF2339 domain-containing protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	480
Bacteroides_fragilis__32_1	126	DUF1097 domain-containing protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	387
Bacteroides_fragilis__32_1	126	group_15688	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	465
Bacteroides_fragilis__32_1	126	group_15689	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	1224
Bacteroides_fragilis__32_1	126	ATPase involved in DNA repair	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	4392
Bacteroides_fragilis__32_1	126	PRA1 family protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	20	93	207
Bacteroides_fragilis__32_1	126	DDE transposase family protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	447
Bacteroides_fragilis__32_1	126	DUF1320 domain-containing protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	426
Bacteroides_fragilis__32_1	126	DUF935 domain-containing protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	1389
Bacteroides_fragilis__32_1	126	arsR	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	20	93	201
Bacteroides_fragilis__32_1	126	DUF2158 domain-containing protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	20	93	192
Bacteroides_fragilis__32_1	126	group_6743	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	291
Bacteroides_fragilis__32_1	126	group_10704	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	513
Bacteroides_fragilis__32_1	126	group_10713	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	20	111	645
Bacteroides_fragilis__32_1	126	Flavoprotein domain-containing protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	198
Bacteroides_fragilis__32_1	126	Mor domain-containing protein	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	20	111	243
Bacteroides_fragilis__32_1	126	group_8311	1.19E-01	9.90E-04	0.0239719	3.63E+00	IBD	TRUE	14	31	444
Bacteroides_fragilis__32_1	126	RNA methyltransferase	8.41E-01	9.93E-04	0.0239719	-2.94E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7143	2.22E-01	1.00E-03	0.0239719	-7.62E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_9159	2.22E-01	1.00E-03	0.0239719	-7.62E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7644	3.17E-01	1.00E-03	0.0239719	-2.89E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	rhlE	8.89E-01	1.02E-03	0.0241797	-3.44E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6652	1.51E-01	1.02E-03	0.0241797	2.65E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	AraC-type DNA-binding protein	1.11E-01	1.05E-03	0.0247533	3.18E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_14170	1.90E-01	1.08E-03	0.0253207	-2.53E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Putative aerobic cobaltochelatase subunit, CobN-like	4.68E-01	1.16E-03	0.0270477	1.98E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	PPK2 domain-containing protein	8.41E-01	1.20E-03	0.0271132	-2.50E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_9376	5.24E-01	1.21E-03	0.0271132	2.87E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	GyrI-like small molecule binding domain protein	1.59E-01	1.22E-03	0.0271132	3.86E+00	IBD	TRUE	8	50	639
Bacteroides_fragilis__32_1	126	group_16951	1.59E-01	1.22E-03	0.0271132	3.86E+00	IBD	TRUE	8	50	192
Bacteroides_fragilis__32_1	126	DNA alkylation repair enzyme	1.59E-01	1.22E-03	0.0271132	3.86E+00	IBD	TRUE	8	50	615
Bacteroides_fragilis__32_1	126	ClbS/DfsB family four-helix bundle protein	1.59E-01	1.22E-03	0.0271132	3.86E+00	IBD	TRUE	8	50	552
Bacteroides_fragilis__32_1	126	DinB-2 domain-containing protein	1.59E-01	1.22E-03	0.0271132	3.86E+00	IBD	TRUE	8	50	291
Bacteroides_fragilis__32_1	126	DJ-1-PfpI domain-containing protein	1.59E-01	1.22E-03	0.0271132	3.86E+00	IBD	TRUE	8	50	426
Bacteroides_fragilis__32_1	126	group_10	1.27E-01	1.22E-03	0.0271132	2.49E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_581	1.11E-01	1.27E-03	0.0280782	3.18E+00	IBD	TRUE	2	2	423
Bacteroides_fragilis__32_1	126	group_1813	2.86E-01	1.30E-03	0.0285933	-2.71E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_5233	1.43E-01	1.31E-03	0.0286655	2.39E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	IMV membrane protein	1.19E-01	1.34E-03	0.0291723	2.88E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_15703	1.03E-01	1.43E-03	0.0309737	3.72E+00	IBD	TRUE	17	78	222
Bacteroides_fragilis__32_1	126	group_14111	1.43E-01	1.45E-03	0.0312482	3.95E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_287	7.94E-02	1.46E-03	0.0313056	3.41E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1173	4.05E-01	1.52E-03	0.0324292	2.52E+00	IBD	TRUE	17	79	45
Bacteroides_fragilis__32_1	126	group_5350	6.83E-01	1.55E-03	0.0327418	-2.57E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_5349	3.17E-01	1.55E-03	0.0327418	2.57E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_13406	1.75E-01	1.59E-03	0.0332575	2.59E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_9905	1.75E-01	1.59E-03	0.0332575	2.59E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_11222	7.14E-02	1.62E-03	0.0337197	4.02E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_4271	2.54E-01	1.67E-03	0.0345917	2.70E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1374	2.78E-01	1.70E-03	0.035043	-2.66E+00	Health	TRUE	4	27	924
Bacteroides_fragilis__32_1	126	group_86	6.35E-02	1.75E-03	0.0359002	3.40E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Muramidase domain-containing protein	4.92E-01	1.76E-03	0.0359326	-2.07E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6329	1.67E-01	1.77E-03	0.0359647	2.32E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_4268	7.38E-01	1.81E-03	0.0366032	-2.67E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1572	3.02E-01	1.86E-03	0.0374369	1.85E+00	IBD	TRUE	56	314	294
Bacteroides_fragilis__32_1	126	group_2015	5.79E-01	1.93E-03	0.0386634	3.14E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_2469	3.57E-01	2.00E-03	0.0398785	-3.82E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_13812	1.35E-01	2.01E-03	0.0398915	-3.64E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_5714	1.98E-01	2.06E-03	0.0406945	-2.90E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_4903	8.73E-01	2.10E-03	0.0412935	2.71E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7770	4.05E-01	2.12E-03	0.0414956	2.49E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_612	1.67E-01	2.14E-03	0.0416958	-3.12E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Deleted in lung and esophageal cancer protein 1	8.73E-02	2.18E-03	0.0420908	3.96E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1125	5.56E-01	2.18E-03	0.0420908	2.84E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_7883	7.14E-02	2.19E-03	0.0420934	3.68E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6089	3.25E-01	2.25E-03	0.0430476	-2.30E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_4854	3.25E-01	2.26E-03	0.0430476	-4.64E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6530	1.19E-01	2.27E-03	0.0430476	2.91E+00	IBD	TRUE	2	2	336
Bacteroides_fragilis__32_1	126	group_6485	2.06E-01	2.28E-03	0.0430476	-2.52E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Putative non-specific DNA binding protein	2.78E-01	2.32E-03	0.0436099	2.37E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_12433	4.84E-01	2.36E-03	0.0441672	2.80E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6692	1.98E-01	2.47E-03	0.046024	3.03E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_1170	2.22E-01	2.50E-03	0.0463804	-3.00E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_277	1.27E-01	2.52E-03	0.0465491	-3.16E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Transcriptional regulator, y4mF family protein	8.02E-01	2.54E-03	0.0466989	-3.04E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Phage integrase family protein	5.24E-01	2.55E-03	0.0466989	3.19E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_14641	1.67E-01	2.58E-03	0.0470464	3.23E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	Prophage protein	8.02E-01	2.65E-03	0.0475037	-2.51E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_22213	1.27E-01	2.69E-03	0.0475037	4.33E+00	IBD	TRUE	11	73	375
Bacteroides_fragilis__32_1	126	group_22215	1.27E-01	2.69E-03	0.0475037	4.33E+00	IBD	TRUE	11	73	297
Bacteroides_fragilis__32_1	126	group_8899	1.27E-01	2.69E-03	0.0475037	4.33E+00	IBD	TRUE	11	73	1230
Bacteroides_fragilis__32_1	126	group_22214	1.27E-01	2.69E-03	0.0475037	4.33E+00	IBD	TRUE	11	73	294
Bacteroides_fragilis__32_1	126	group_1404	1.83E-01	2.80E-03	0.0475037	-3.63E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_2943	1.67E-01	2.82E-03	0.0475037	2.15E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	terZ	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	83	558
Bacteroides_fragilis__32_1	126	VWA domain-containing protein	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	83	1047
Bacteroides_fragilis__32_1	126	Kinase	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	102	1479
Bacteroides_fragilis__32_1	126	terY	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	83	639
Bacteroides_fragilis__32_1	126	group_3714	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	11	124	2691
Bacteroides_fragilis__32_1	126	PPM-type phosphatase domain-containing protein	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	102	1383
Bacteroides_fragilis__32_1	126	von Willebrand factor type A domain protein	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	83	636
Bacteroides_fragilis__32_1	126	group_11393	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	102	321
Bacteroides_fragilis__32_1	126	group_8411	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	11	124	1119
Bacteroides_fragilis__32_1	126	csbD	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	102	174
Bacteroides_fragilis__32_1	126	Stress response protein SCP2	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	83	612
Bacteroides_fragilis__32_1	126	Tellurium resistance protein	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	83	636
Bacteroides_fragilis__32_1	126	General stress protein 16U	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	10	83	696
Bacteroides_fragilis__32_1	126	group_21890	1.43E-01	2.85E-03	0.0475037	4.32E+00	IBD	TRUE	11	73	300
Bacteroides_fragilis__32_1	126	group_6513	2.46E-01	2.85E-03	0.0475037	2.47E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_6496	2.38E-01	3.02E-03	0.049727	-2.91E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_668	1.27E-01	3.03E-03	0.049727	3.40E+00	IBD	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	N-acetylglucosamine repressor	8.10E-01	3.03E-03	0.049727	-2.62E+00	Health	FALSE	0	0	0
Bacteroides_fragilis__32_1	126	group_4140	1.90E-01	3.03E-03	0.049727	2.62E+00	IBD	FALSE	0	0	0
Bacteroides_ovatus__44_3	185	group_3309	8.11E-02	3.59E-07	0.00333726	4.66E+00	IBD	FALSE	0	0	0
Bacteroides_ovatus__44_3	185	group_6840	6.05E-01	8.60E-06	0.0399728	-4.27E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_11122	8.88E-01	8.92E-11	5.77148e-07	-2.99E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_2718	7.30E-02	1.08E-10	5.77148e-07	3.07E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	Spermidine/putrescine ABC transporter	9.10E-01	1.56E-10	5.77148e-07	-2.65E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_13941	8.93E-01	2.18E-10	6.04896e-07	-2.54E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_7407	1.14E-01	5.02E-10	1.11434e-06	2.46E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_1757	7.73E-02	6.44E-10	1.19129e-06	2.73E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_2748	6.87E-02	1.15E-09	1.66485e-06	2.73E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	Cycloisomaltooligosaccharide glucanotransferase	8.78E-01	1.20E-09	1.66485e-06	-2.38E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	mtgA	9.29E-01	2.71E-09	3.20761e-06	-2.67E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_8485	9.18E-01	2.89E-09	3.20761e-06	-2.55E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_3905	7.30E-02	3.95E-09	3.82915e-06	2.58E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_11123	1.07E-01	4.14E-09	3.82915e-06	2.78E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	feoB	9.23E-01	6.65E-09	4.34711e-06	-2.53E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_8486	6.65E-02	6.89E-09	4.34711e-06	2.68E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	Glycosyltransferase family 4 protein	8.05E-01	6.93E-09	4.34711e-06	-2.23E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_22336	4.08E-02	8.73E-09	4.34711e-06	3.67E+00	IBD	TRUE	2	2	471
Bacteroides_uniformis__48_2	466	group_14419	4.08E-02	8.73E-09	4.34711e-06	3.67E+00	IBD	TRUE	2	2	1077
Bacteroides_uniformis__48_2	466	group_29626	4.08E-02	8.73E-09	4.34711e-06	3.67E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_29627	4.08E-02	8.73E-09	4.34711e-06	3.67E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_22334	4.08E-02	8.73E-09	4.34711e-06	3.67E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	ImmA/IrrE family metallo-endopeptidase	4.08E-02	8.73E-09	4.34711e-06	3.67E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_29625	4.08E-02	8.73E-09	4.34711e-06	3.67E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_4908	6.87E-02	9.19E-09	4.34711e-06	2.59E+00	IBD	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_18404	2.15E-01	9.40E-09	4.34711e-06	-3.51E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	group_1879	8.71E-01	1.07E-08	4.75037e-06	-2.19E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	DUF4923 domain-containing protein	9.51E-01	1.13E-08	4.8238e-06	-3.24E+00	Health	FALSE	0	0	0
Bacteroides_uniformis__48_2	466	erm(F)	9.44E-02	1.26E-08	5.17953e-06	2.39E+00	IBD	TRUE	58	1062	801
Bacteroides_uniformis__48_2	466	tet(X2)	8.15E-02	1.77E-08	7.01615e-06	2.58E+00	IBD	TRUE	53	965	1137
